# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715895.28406 0.015170 0.557071 0.414395 0.811759 -0.043049 0.580494 0.047129 0.0000086219 0.0000018659 0.0000003140 0.0000047151 -0.0000002724 0.0000028493 0.0001059897 0.0000330102 -0.0000004046 0.0002462280 0.0000805233 0.0001152223
1403715895.33406 0.020316 0.585276 0.427242 0.811914 -0.043471 0.580266 0.046877 0.0000087597 0.0000018287 0.0000002735 0.0000047638 -0.0000002803 0.0000028384 0.0001075833 0.0000356668 0.0000015184 0.0002541984 0.0000824948 0.0001165567
1403715895.38406 0.026707 0.613406 0.441186 0.811871 -0.043769 0.580286 0.047095 0.0000089106 0.0000018779 0.0000002424 0.0000048164 -0.0000002971 0.0000028317 0.0001092662 0.0000394696 0.0000031789 0.0002613110 0.0000851931 0.0001180084
1403715895.43406 0.030809 0.636280 0.452724 0.811867 -0.044087 0.580258 0.047204 0.0000091055 0.0000019051 0.0000001653 0.0000048847 -0.0000003427 0.0000028374 0.0001113927 0.0000419316 0.0000045757 0.0002677026 0.0000864999 0.0001188827
1403715895.48406 0.033986 0.660098 0.463500 0.812281 -0.044732 0.579666 0.046765 0.0000093307 0.0000019088 0.0000000930 0.0000049447 -0.0000003836 0.0000028253 0.0001133531 0.0000439308 0.0000061752 0.0002763922 0.0000885420 0.0001201028
1403715895.53406 0.036571 0.686024 0.474884 0.812356 -0.044866 0.579558 0.046663 0.0000095088 0.0000019384 0.0000000345 0.0000049760 -0.0000003472 0.0000027896 0.0001157350 0.0000466942 0.0000077597 0.0002820912 0.0000921951 0.0001217768
1403715895.58406 0.041073 0.710134 0.488649 0.813161 -0.046155 0.578383 0.045970 0.0000096235 0.0000018772 -0.0000000002 0.0000049509 -0.0000003117 0.0000027701 0.0001174272 0.0000487868 0.0000082833 0.0002892285 0.0000947307 0.0001225304
1403715895.63406 0.046254 0.739179 0.501742 0.812837 -0.045827 0.578787 0.046913 0.0000098434 0.0000019207 -0.0000000664 0.0000050455 -0.0000003458 0.0000027951 0.0001206080 0.0000510127 0.0000098563 0.0002982335 0.0000972264 0.0001241527
1403715895.68406 0.050254 0.763374 0.513102 0.813113 -0.046152 0.578372 0.046945 0.0000099484 0.0000018319 -0.0000001152 0.0000050007 -0.0000003478 0.0000028057 0.0001219515 0.0000519381 0.0000095686 0.0003062731 0.0000988886 0.0001247192
1403715895.73406 0.051793 0.785491 0.522177 0.813234 -0.046365 0.578239 0.046272 0.0000099674 0.0000016830 -0.0000000952 0.0000048761 -0.0000002839 0.0000027792 0.0001222360 0.0000532849 0.0000087188 0.0003158204 0.0001020348 0.0001251729
1403715895.78406 0.054013 0.811935 0.532261 0.813268 -0.046491 0.578190 0.046155 0.0000100030 0.0000015550 -0.0000000872 0.0000048049 -0.0000002292 0.0000027686 0.0001226713 0.0000542652 0.0000082127 0.0003257695 0.0001053032 0.0001262832
1403715895.83406 0.058481 0.836481 0.543605 0.813330 -0.046745 0.578088 0.046083 0.0000101904 0.0000015969 -0.0000001528 0.0000048696 -0.0000002551 0.0000027786 0.0001254172 0.0000562337 0.0000090964 0.0003358035 0.0001093103 0.0001283409
1403715895.88406 0.062778 0.865143 0.553963 0.813448 -0.046590 0.577897 0.046548 0.0000103977 0.0000016489 -0.0000002230 0.0000049077 -0.0000002494 0.0000027708 0.0001283669 0.0000586098 0.0000098025 0.0003458591 0.0001141957 0.0001301126
1403715895.93406 0.067933 0.891723 0.565612 0.813176 -0.047054 0.578283 0.046047 0.0000106227 0.0000016557 -0.0000002607 0.0000049460 -0.0000003006 0.0000027968 0.0001312117 0.0000607555 0.0000103069 0.0003608243 0.0001182905 0.0001323211
1403715895.98406 0.072759 0.916554 0.576652 0.813445 -0.048513 0.577897 0.044582 0.0000107746 0.0000015708 -0.0000002900 0.0000048480 -0.0000002757 0.0000028051 0.0001321070 0.0000627649 0.0000092873 0.0003731669 0.0001227344 0.0001336117
1403715896.03406 0.080455 0.950239 0.589688 0.813755 -0.049536 0.577444 0.043673 0.0000109855 0.0000015707 -0.0000003561 0.0000048481 -0.0000003026 0.0000028152 0.0001347557 0.0000647885 0.0000096103 0.0003865149 0.0001278646 0.0001360585
1403715896.08406 0.085594 0.974086 0.600072 0.813973 -0.051474 0.577179 0.040775 0.0000111914 0.0000015231 -0.0000003995 0.0000047509 -0.0000003044 0.0000028227 0.0001365359 0.0000682356 0.0000090001 0.0004011924 0.0001336958 0.0001383319
1403715896.13406 0.091582 1.002950 0.609327 0.814347 -0.053877 0.576665 0.037335 0.0000114144 0.0000014653 -0.0000004970 0.0000046962 -0.0000003179 0.0000028282 0.0001382023 0.0000702336 0.0000090601 0.0004135677 0.0001395687 0.0001411795
1403715896.18406 0.092735 1.023475 0.615837 0.813565 -0.056519 0.577801 0.032607 0.0000116135 0.0000013568 -0.0000005277 0.0000045730 -0.0000003088 0.0000028363 0.0001388272 0.0000736286 0.0000086184 0.0004285778 0.0001460362 0.0001441451
1403715896.23406 0.094597 1.039249 0.621257 0.812802 -0.061257 0.578735 0.025810 0.0000117788 0.0000012052 -0.0000005726 0.0000044503 -0.0000002795 0.0000028294 0.0001388113 0.0000756600 0.0000079681 0.0004398682 0.0001522327 0.0001467501
1403715896.28406 0.094915 1.056714 0.625948 0.810632 -0.066345 0.581504 0.018080 0.0000120234 0.0000010611 -0.0000006072 0.0000043828 -0.0000002760 0.0000028462 0.0001398619 0.0000774414 0.0000077971 0.0004520700 0.0001579870 0.0001496161
1403715896.33406 0.092116 1.066635 0.628467 0.808373 -0.071855 0.584198 0.009059 0.0000121653 0.0000008736 -0.0000005965 0.0000042828 -0.0000002297 0.0000028244 0.0001405989 0.0000788087 0.0000071573 0.0004578596 0.0001625004 0.0001519799
1403715896.38406 0.094859 1.090295 0.638352 0.806922 -0.077224 0.585587 0.001426 0.0000121408 0.0000006022 -0.0000005580 0.0000042063 -0.0000001808 0.0000027970 0.0001390179 0.0000768955 0.0000057268 0.0004563188 0.0001629513 0.0001533288
1403715896.43406 0.098830 1.107615 0.647590 -0.805428 0.081013 -0.587119 0.003761 0.0000121949 0.0000004582 -0.0000005553 0.0000041509 -0.0000001685 0.0000028008 0.0001389318 0.0000745381 0.0000033643 0.0004456801 0.0001594756 0.0001530743
1403715896.48406 0.098793 1.108829 0.653462 -0.804075 0.084751 -0.588371 0.010020 0.0000121742 0.0000003303 -0.0000006672 0.0000041028 -0.0000002107 0.0000027983 0.0001361679 0.0000656688 0.0000002679 0.0004241825 0.0001523303 0.0001507186
1403715896.53406 0.100870 1.115546 0.663773 -0.802399 0.087007 -0.590249 0.013837 0.0000122256 0.0000001898 -0.0000006377 0.0000040771 -0.0000001817 0.0000027758 0.0001347995 0.0000592637 -0.0000029698 0.0003861082 0.0001367752 0.0001452807
1403715896.58406 0.100990 1.118691 0.672511 -0.800260 0.089562 -0.592660 0.017795 0.0000122587 0.0000001863 -0.0000007022 0.0000039680 -0.0000001858 0.0000027691 0.0001322328 0.0000468881 -0.0000097047 0.0003090795 0.0001090780 0.0001342320
1403715896.63406 0.094714 1.114604 0.679173 -0.797927 0.090778 -0.595532 0.020363 0.0000125252 0.0000001220 -0.0000006741 0.0000039435 -0.0000001516 0.0000027469 0.0001329924 0.0000426389 -0.0000129370 0.0002736051 0.0000927688 0.0001272551
1403715896.68406 0.093214 1.122020 0.692478 -0.796248 0.091869 -0.597564 0.021583 0.0000126750 0.0000001180 -0.0000006652 0.0000038751 -0.0000001512 0.0000027557 0.0001315216 0.0000343451 -0.0000184539 0.0002285352 0.0000729594 0.0001184085
1403715896.73406 0.085672 1.113887 0.701714 -0.795372 0.092627 -0.598512 0.024211 0.0000128444 0.0000000506 -0.0000006754 0.0000038164 -0.0000001670 0.0000027681 0.0001299642 0.0000281372 -0.0000232360 0.0002064038 0.0000608848 0.0001132133
1403715896.78406 0.078263 1.102286 0.710602 -0.796468 0.093438 -0.596826 0.026606 0.0000130041 0.0000000082 -0.0000007251 0.0000037754 -0.0000001746 0.0000027871 0.0001291939 0.0000250577 -0.0000261438 0.0001930055 0.0000523051 0.0001091943
1403715896.83406 0.072333 1.087661 0.719065 -0.798309 0.094883 -0.593976 0.029874 0.0000131967 -0.0000000417 -0.0000008190 0.0000037593 -0.0000001738 0.0000028212 0.0001290872 0.0000221230 -0.0000288180 0.0001824080 0.0000450933 0.0001058540
1403715896.88406 0.061647 1.072595 0.730638 -0.799666 0.096747 -0.591643 0.033646 0.0000131230 -0.0000002031 -0.0000008692 0.0000037178 -0.0000001597 0.0000028371 0.0001258348 0.0000212406 -0.0000294526 0.0001759131 0.0000398635 0.0001034204
1403715896.93406 0.043106 1.049578 0.742387 -0.800615 0.098839 -0.589617 0.039993 0.0000128567 -0.0000004405 -0.0000009071 0.0000036918 -0.0000001241 0.0000028423 0.0001223121 0.0000217584 -0.0000282660 0.0001737954 0.0000369025 0.0001017911
1403715896.98406 0.035271 1.025581 0.752269 -0.801514 0.103164 -0.587171 0.046508 0.0000127253 -0.0000006101 -0.0000009368 0.0000036967 -0.0000001059 0.0000028528 0.0001204867 0.0000210210 -0.0000282405 0.0001748821 0.0000350501 0.0001005028
1403715897.03406 0.020187 0.993136 0.762041 -0.801994 0.107214 -0.585166 0.053783 0.0000127301 -0.0000007582 -0.0000009898 0.0000036954 -0.0000000839 0.0000028778 0.0001196424 0.0000211520 -0.0000287441 0.0001765426 0.0000340113 0.0000997763
1403715897.08406 0.005236 0.955464 0.772851 -0.802316 0.110081 -0.583654 0.059316 0.0000124455 -0.0000009851 -0.0000009534 0.0000036993 -0.0000000277 0.0000028584 0.0001157055 0.0000189666 -0.0000292728 0.0001776954 0.0000322169 0.0000985654
1403715897.13406 -0.007723 0.913101 0.783638 -0.802377 0.111458 -0.583135 0.061011 0.0000125233 -0.0000010372 -0.0000010009 0.0000037355 -0.0000000254 0.0000028495 0.0001158563 0.0000189646 -0.0000282324 0.0001804318 0.0000308922 0.0000976338
1403715897.18406 -0.021628 0.863091 0.796076 -0.802469 0.111024 -0.583152 0.060425 0.0000126949 -0.0000010336 -0.0000010516 0.0000037554 -0.0000000209 0.0000028246 0.0001163947 0.0000191691 -0.0000273371 0.0001835130 0.0000296032 0.0000963958
1403715897.23406 -0.034825 0.808551 0.808270 -0.804112 0.107576 -0.582062 0.055094 0.0000128548 -0.0000009146 -0.0000010791 0.0000037658 -0.0000000206 0.0000028097 0.0001177917 0.0000191941 -0.0000267904 0.0001864002 0.0000279862 0.0000955633
1403715897.28406 -0.048558 0.749057 0.819483 -0.806076 0.100574 -0.581524 0.044230 0.0000130541 -0.0000007283 -0.0000011103 0.0000037376 -0.0000000158 0.0000028071 0.0001179924 0.0000189916 -0.0000266264 0.0001900406 0.0000263617 0.0000948154
1403715897.33406 -0.063558 0.684732 0.832724 -0.808743 0.091222 -0.580259 0.030210 0.0000132481 -0.0000004418 -0.0000011981 0.0000037273 -0.0000000409 0.0000027508 0.0001184513 0.0000183554 -0.0000253630 0.0001939634 0.0000249448 0.0000933462
1403715897.38406 -0.075629 0.616827 0.845067 -0.811476 0.080321 -0.578677 0.013706 0.0000133910 -0.0000001334 -0.0000012107 0.0000037050 -0.0000000431 0.0000027627 0.0001184774 0.0000179506 -0.0000253334 0.0001983071 0.0000230052 0.0000927463
1403715897.43406 -0.088544 0.546567 0.856807 -0.813909 0.072528 -0.576446 0.001459 0.0000135300 0.0000000686 -0.0000012466 0.0000036779 -0.0000000374 0.0000027910 0.0001178838 0.0000176168 -0.0000255064 0.0002031312 0.0000209719 0.0000921586
1403715897.48406 -0.104351 0.474725 0.869493 0.814631 -0.066545 0.576095 0.007927 0.0000135632 0.0000001491 -0.0000012687 0.0000036325 -0.0000000540 0.0000028018 0.0001154747 0.0000158234 -0.0000250054 0.0002080502 0.0000189887 0.0000915797
1403715897.53406 -0.116930 0.402960 0.881471 0.815541 -0.062394 0.575144 0.014497 0.0000134115 0.0000001107 -0.0000012689 0.0000035756 -0.0000000530 0.0000028042 0.0001123633 0.0000129601 -0.0000242607 0.0002128972 0.0000170688 0.0000908529
1403715897.58406 -0.130507 0.328934 0.891623 0.815862 -0.061590 0.574740 0.015839 0.0000134037 0.0000000173 -0.0000012533 0.0000035510 -0.0000000368 0.0000027863 0.0001114422 0.0000111178 -0.0000236531 0.0002187163 0.0000149611 0.0000900077
1403715897.63406 -0.144169 0.256197 0.902805 0.815453 -0.064398 0.575080 0.013159 0.0000136167 -0.0000000723 -0.0000012582 0.0000035526 -0.0000000339 0.0000027772 0.0001125663 0.0000106443 -0.0000231402 0.0002261196 0.0000128688 0.0000890956
1403715897.68406 -0.162796 0.180105 0.910375 0.814738 -0.065806 0.575999 0.009819 0.0000132328 -0.0000004033 -0.0000011524 0.0000034861 0.0000000236 0.0000027561 0.0001093117 0.0000066314 -0.0000226255 0.0002320038 0.0000107195 0.0000881767
1403715897.73406 -0.171626 0.108092 0.919742 0.813913 -0.071299 0.576583 0.003676 0.0000133362 -0.0000005763 -0.0000011231 0.0000035257 0.0000000426 0.0000027599 0.0001115209 0.0000058613 -0.0000220118 0.0002404121 0.0000087997 0.0000872978
1403715897.78406 -0.182551 0.032990 0.929548 -0.812715 0.074691 -0.577854 0.000577 0.0000132387 -0.0000007893 -0.0000011077 0.0000035291 0.0000000676 0.0000027712 0.0001115495 0.0000034444 -0.0000214078 0.0002475313 0.0000072669 0.0000862938
1403715897.83406 -0.193776 -0.043599 0.938862 -0.811146 0.076936 -0.579751 0.003308 0.0000132083 -0.0000009187 -0.0000010400 0.0000035604 0.0000000851 0.0000027617 0.0001137343 0.0000017838 -0.0000208942 0.0002557938 0.0000054082 0.0000854500
1403715897.88406 -0.206977 -0.124281 0.948735 -0.808709 0.077841 -0.583015 0.004995 0.0000129675 -0.0000011492 -0.0000009874 0.0000034986 0.0000000891 0.0000027668 0.0001100368 -0.0000021333 -0.0000202806 0.0002635431 0.0000039837 0.0000845729
1403715897.93406 -0.217613 -0.205890 0.959049 -0.807265 0.075422 -0.585348 0.001684 0.0000131736 -0.0000011126 -0.0000009419 0.0000034806 0.0000000728 0.0000027472 0.0001112337 -0.0000034354 -0.0000196462 0.0002747391 0.0000020226 0.0000837673
1403715897.98406 -0.233219 -0.284155 0.966438 0.805479 -0.073639 0.588031 0.000889 0.0000132207 -0.0000011278 -0.0000009060 0.0000034408 0.0000000647 0.0000027458 0.0001111560 -0.0000053588 -0.0000192247 0.0002849253 0.0000003678 0.0000830864
1403715898.03406 -0.245453 -0.368120 0.976631 0.802760 -0.070192 0.592127 0.005839 0.0000134127 -0.0000010583 -0.0000008234 0.0000034147 0.0000000429 0.0000027393 0.0001126205 -0.0000066787 -0.0000188217 0.0002976596 -0.0000016780 0.0000827005
1403715898.08406 -0.259525 -0.454078 0.986716 0.798618 -0.067505 0.597942 0.010849 0.0000133855 -0.0000010737 -0.0000006816 0.0000033765 0.0000000310 0.0000027384 0.0001134586 -0.0000096766 -0.0000185680 0.0003099482 -0.0000037840 0.0000823842
1403715898.13406 -0.270301 -0.542194 0.996956 0.794727 -0.065330 0.603195 0.017198 0.0000134925 -0.0000010387 -0.0000005480 0.0000033564 0.0000000235 0.0000027464 0.0001160157 -0.0000118139 -0.0000184233 0.0003244744 -0.0000060195 0.0000821142
1403715898.18406 -0.288519 -0.632501 1.007080 0.790765 -0.065630 0.608177 0.022459 0.0000136932 -0.0000010236 -0.0000004524 0.0000033518 0.0000000186 0.0000027613 0.0001186122 -0.0000138436 -0.0000179790 0.0003401553 -0.0000079525 0.0000817248
1403715898.23406 -0.305835 -0.719075 1.014188 0.788184 -0.066508 0.611125 0.029485 0.0000137409 -0.0000010629 -0.0000004024 0.0000033138 0.0000000159 0.0000027801 0.0001196541 -0.0000172481 -0.0000176058 0.0003569688 -0.0000100391 0.0000814907
1403715898.28406 -0.324919 -0.801997 1.019503 0.787398 -0.069387 0.611418 0.036849 0.0000139101 -0.0000010578 -0.0000004236 0.0000033101 0.0000000267 0.0000028025 0.0001227199 -0.0000193548 -0.0000171524 0.0003752124 -0.0000118995 0.0000811884
1403715898.33406 -0.340261 -0.884025 1.022808 0.787738 -0.073962 0.609954 0.044209 0.0000140604 -0.0000010814 -0.0000004908 0.0000033019 0.0000000437 0.0000028297 0.0001256221 -0.0000210482 -0.0000169473 0.0003946248 -0.0000137649 0.0000809381
1403715898.38406 -0.358760 -0.961200 1.023052 0.789187 -0.079797 0.606772 0.051431 0.0000142072 -0.0000011266 -0.0000006288 0.0000032933 0.0000000651 0.0000028588 0.0001279430 -0.0000233711 -0.0000163452 0.0004134272 -0.0000149300 0.0000804403
1403715898.43406 -0.380141 -1.044503 1.024903 0.792131 -0.086695 0.601367 0.058052 0.0000143852 -0.0000011559 -0.0000008266 0.0000033023 0.0000000942 0.0000028969 0.0001316563 -0.0000243588 -0.0000162683 0.0004336611 -0.0000162178 0.0000801124
1403715898.48406 -0.404406 -1.125150 1.024997 0.794792 -0.095068 0.595964 0.063995 0.0000145404 -0.0000012341 -0.0000010279 0.0000033151 0.0000001365 0.0000029323 0.0001358665 -0.0000259990 -0.0000160069 0.0004543956 -0.0000168429 0.0000795578
1403715898.53406 -0.425820 -1.210304 1.025788 0.798024 -0.103539 0.589498 0.070208 0.0000146399 -0.0000013185 -0.0000012640 0.0000033059 0.0000001763 0.0000029715 0.0001384080 -0.0000293631 -0.0000150143 0.0004731245 -0.0000165474 0.0000788973
