# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715532.51214 0.750501 1.280595 0.999436 -0.795581 -0.116295 -0.583848 0.112467 0.0000048657 0.0000009516 -0.0000011737 0.0000018616 -0.0000001149 0.0000015636 0.0000550776 0.0000508605 0.0000187619 0.0000683208 0.0000263865 0.0000403832
1403715532.56214 0.755582 1.288452 0.997831 -0.796138 -0.113321 -0.582360 0.119080 0.0000049240 0.0000008927 -0.0000011890 0.0000018373 -0.0000000967 0.0000015742 0.0000537214 0.0000502805 0.0000170357 0.0000687932 0.0000248662 0.0000394591
1403715532.61214 0.758297 1.293445 0.995121 -0.795765 -0.109634 -0.581956 0.126753 0.0000050164 0.0000008317 -0.0000012138 0.0000018112 -0.0000000834 0.0000015860 0.0000540692 0.0000505427 0.0000162813 0.0000696881 0.0000238972 0.0000389848
1403715532.66214 0.757777 1.293189 0.991698 -0.794584 -0.105584 -0.582471 0.134967 0.0000050813 0.0000007555 -0.0000012192 0.0000017810 -0.0000000680 0.0000015785 0.0000530090 0.0000495063 0.0000150320 0.0000693986 0.0000225842 0.0000381477
1403715532.71214 0.752640 1.288474 0.987097 -0.792806 -0.102167 -0.583752 0.142318 0.0000051773 0.0000006930 -0.0000012423 0.0000017543 -0.0000000592 0.0000015775 0.0000533538 0.0000495157 0.0000149319 0.0000698302 0.0000221373 0.0000378955
1403715532.76214 0.750831 1.284446 0.982674 -0.791384 -0.099737 -0.584696 0.147971 0.0000052714 0.0000006373 -0.0000012678 0.0000017347 -0.0000000536 0.0000015855 0.0000520133 0.0000478510 0.0000142889 0.0000689133 0.0000212282 0.0000376555
1403715532.81214 0.750705 1.277304 0.978198 -0.790396 -0.097437 -0.585479 0.151638 0.0000052874 0.0000005464 -0.0000013297 0.0000016856 -0.0000000754 0.0000015820 0.0000471950 0.0000409263 0.0000141294 0.0000607933 0.0000205883 0.0000375229
1403715532.86214 0.750660 1.268158 0.973979 -0.789977 -0.094562 -0.586149 0.153050 0.0000053805 0.0000005231 -0.0000013718 0.0000016848 -0.0000000792 0.0000015926 0.0000490248 0.0000411915 0.0000145629 0.0000605619 0.0000205940 0.0000375351
1403715532.91214 0.750978 1.257050 0.968347 -0.790640 -0.090501 -0.586009 0.152618 0.0000055034 0.0000005252 -0.0000014008 0.0000016984 -0.0000000710 0.0000016220 0.0000523564 0.0000434619 0.0000147388 0.0000635386 0.0000201920 0.0000376209
1403715532.96214 0.750889 1.242389 0.960307 -0.792036 -0.083993 -0.585488 0.151094 0.0000056277 0.0000005230 -0.0000014315 0.0000017099 -0.0000000590 0.0000016543 0.0000559671 0.0000458419 0.0000149005 0.0000667126 0.0000197395 0.0000377298
1403715533.01214 0.750523 1.224300 0.949385 -0.793628 -0.075915 -0.585195 0.148118 0.0000057551 0.0000005232 -0.0000014588 0.0000017212 -0.0000000455 0.0000016861 0.0000598674 0.0000483267 0.0000150486 0.0000701100 0.0000192418 0.0000378616
1403715533.06214 0.757776 1.206258 0.937130 -0.795972 -0.066532 -0.584341 0.143343 0.0000053695 0.0000004346 -0.0000012860 0.0000016850 -0.0000000313 0.0000014255 0.0000483271 0.0000386502 0.0000120009 0.0000591508 0.0000165223 0.0000308592
1403715533.11214 0.761131 1.184146 0.921444 -0.797617 -0.056563 -0.584687 0.136927 0.0000034581 0.0000002574 -0.0000008503 0.0000016506 -0.0000000048 0.0000012799 0.0000408810 0.0000289204 0.0000114649 0.0000453003 0.0000167832 0.0000303945
1403715533.16214 0.767007 1.160606 0.904588 -0.797448 -0.046702 -0.587905 0.127528 0.0000034925 0.0000002581 -0.0000008266 0.0000016429 0.0000000112 0.0000012556 0.0000345681 0.0000241449 0.0000101277 0.0000415098 0.0000160978 0.0000299825
1403715533.21214 0.773402 1.131355 0.892338 -0.794336 -0.037614 -0.595200 0.115553 0.0000035556 0.0000002821 -0.0000007853 0.0000016485 0.0000000237 0.0000012080 0.0000324563 0.0000225135 0.0000092244 0.0000400275 0.0000159166 0.0000294630
1403715533.26214 0.772440 1.097821 0.880836 -0.791573 -0.028239 -0.601416 0.104473 0.0000036124 0.0000002957 -0.0000007453 0.0000016503 0.0000000423 0.0000011863 0.0000305484 0.0000208103 0.0000086156 0.0000390238 0.0000156568 0.0000291864
1403715533.31214 0.772133 1.060549 0.873371 -0.789907 -0.020547 -0.605812 0.092818 0.0000036863 0.0000003214 -0.0000007322 0.0000016498 0.0000000486 0.0000011814 0.0000293519 0.0000192075 0.0000085592 0.0000381980 0.0000157401 0.0000289509
1403715533.36214 0.767559 1.019832 0.868055 -0.790495 -0.014539 -0.606657 0.082903 0.0000037204 0.0000003343 -0.0000007188 0.0000016506 0.0000000628 0.0000011851 0.0000277140 0.0000178969 0.0000080875 0.0000381960 0.0000155184 0.0000287134
1403715533.41214 0.764814 0.977901 0.867166 -0.792124 -0.009139 -0.605791 0.073988 0.0000037669 0.0000003494 -0.0000007263 0.0000016487 0.0000000682 0.0000011996 0.0000268646 0.0000168510 0.0000080501 0.0000385349 0.0000155261 0.0000284671
1403715533.46214 0.756712 0.932087 0.867946 -0.795176 -0.004057 -0.602585 0.067599 0.0000037978 0.0000003551 -0.0000007433 0.0000016535 0.0000000785 0.0000012221 0.0000267833 0.0000162603 0.0000077881 0.0000393287 0.0000154151 0.0000282166
1403715533.51214 0.747263 0.883338 0.872540 -0.798465 0.002557 -0.598458 0.065542 0.0000038456 0.0000003409 -0.0000007727 0.0000016430 0.0000000879 0.0000012517 0.0000261866 0.0000156072 0.0000078480 0.0000403707 0.0000153799 0.0000279777
1403715533.56214 0.736706 0.831513 0.882072 -0.801279 0.011160 -0.594353 0.067620 0.0000039057 0.0000003097 -0.0000008073 0.0000016355 0.0000001021 0.0000012856 0.0000262701 0.0000152147 0.0000078258 0.0000416582 0.0000152877 0.0000277489
1403715533.61214 0.723601 0.776947 0.895037 -0.803902 0.018664 -0.590289 0.070370 0.0000039660 0.0000002781 -0.0000008436 0.0000016316 0.0000001139 0.0000013190 0.0000267616 0.0000149687 0.0000078334 0.0000430772 0.0000151366 0.0000275279
1403715533.66214 0.707880 0.718841 0.910557 -0.806761 0.026138 -0.585554 0.074704 0.0000039994 0.0000002279 -0.0000008678 0.0000016244 0.0000001331 0.0000013403 0.0000270685 0.0000146267 0.0000076593 0.0000444948 0.0000148853 0.0000272905
1403715533.71214 0.694472 0.654641 0.929090 -0.808881 0.032250 -0.581933 0.077626 0.0000040592 0.0000001981 -0.0000009046 0.0000016208 0.0000001408 0.0000013707 0.0000277407 0.0000143551 0.0000075757 0.0000460588 0.0000146466 0.0000271341
1403715533.76214 0.678335 0.589473 0.951660 -0.810189 0.037110 -0.579512 0.079884 0.0000041173 0.0000001665 -0.0000009315 0.0000016152 0.0000001502 0.0000013901 0.0000282629 0.0000140954 0.0000074444 0.0000476108 0.0000143799 0.0000269735
1403715533.81214 0.662340 0.519456 0.976318 -0.811859 0.038030 -0.577441 0.077458 0.0000041725 0.0000001731 -0.0000009611 0.0000016091 0.0000001447 0.0000014170 0.0000290722 0.0000135177 0.0000072525 0.0000496119 0.0000141396 0.0000268773
1403715533.86214 0.646661 0.449614 1.001740 -0.813037 0.036829 -0.576482 0.072683 0.0000042265 0.0000001894 -0.0000009847 0.0000016088 0.0000001359 0.0000014223 0.0000297955 0.0000134073 0.0000071129 0.0000511207 0.0000138413 0.0000267871
1403715533.91214 0.631516 0.372576 1.024345 -0.814400 0.032875 -0.575684 0.065265 0.0000042722 0.0000002262 -0.0000010087 0.0000016011 0.0000001224 0.0000014455 0.0000306500 0.0000128057 0.0000068664 0.0000532965 0.0000134802 0.0000267141
1403715533.96214 0.617516 0.296147 1.045169 -0.814813 0.029316 -0.575989 0.058796 0.0000043228 0.0000002609 -0.0000010155 0.0000016006 0.0000001094 0.0000014524 0.0000318392 0.0000122004 0.0000066261 0.0000557682 0.0000131609 0.0000266581
