# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715895.33406 -0.025533 0.650701 0.427421 0.799673 -0.026844 0.597803 0.049335 0.0000060203 0.0000017647 0.0000005136 0.0000035447 -0.0000003025 0.0000020591 0.0001248293 0.0000683325 -0.0000029831 0.0004448456 0.0001343778 0.0001921611
1403715895.38406 -0.025203 0.675819 0.440665 0.799409 -0.027286 0.598150 0.049166 0.0000061417 0.0000018143 0.0000004709 0.0000036364 -0.0000002601 0.0000019636 0.0001251544 0.0000693932 -0.0000007600 0.0004628785 0.0001440496 0.0001957486
1403715895.43406 -0.024864 0.701924 0.452799 0.799238 -0.027553 0.598356 0.049292 0.0000062270 0.0000018678 0.0000003999 0.0000037471 -0.0000002779 0.0000019607 0.0001255530 0.0000697222 0.0000007297 0.0004753339 0.0001507107 0.0001994316
1403715895.48406 -0.025414 0.730530 0.465644 0.799580 -0.028114 0.597910 0.048840 0.0000063413 0.0000018962 0.0000003554 0.0000038463 -0.0000002844 0.0000019529 0.0001268168 0.0000713074 0.0000024953 0.0004937756 0.0001568874 0.0002022223
1403715895.53406 -0.026560 0.756736 0.483708 0.799813 -0.029269 0.597568 0.048524 0.0000064262 0.0000018984 0.0000003430 0.0000039170 -0.0000002590 0.0000019113 0.0001277087 0.0000731322 0.0000042262 0.0005130219 0.0001641564 0.0002048256
1403715895.58406 -0.024629 0.780378 0.497849 0.800499 -0.030120 0.596676 0.047660 0.0000065037 0.0000019123 0.0000002804 0.0000039647 -0.0000002894 0.0000019442 0.0001285876 0.0000748173 0.0000043995 0.0005246224 0.0001679412 0.0002054694
1403715895.63406 -0.023683 0.808741 0.511529 0.800038 -0.029707 0.597260 0.048336 0.0000065969 0.0000019430 0.0000002446 0.0000040567 -0.0000003109 0.0000019709 0.0001300296 0.0000764678 0.0000055263 0.0005414300 0.0001728730 0.0002074012
1403715895.68406 -0.021264 0.839631 0.524765 0.800234 -0.029922 0.596974 0.048504 0.0000067055 0.0000019549 0.0000001956 0.0000041319 -0.0000003464 0.0000020154 0.0001314963 0.0000785523 0.0000062888 0.0005604767 0.0001772214 0.0002090867
1403715895.73406 -0.017074 0.873544 0.541201 0.800581 -0.030721 0.596482 0.048326 0.0000067480 0.0000019245 0.0000002030 0.0000041610 -0.0000003479 0.0000020254 0.0001326857 0.0000806207 0.0000066537 0.0005828457 0.0001824347 0.0002098209
1403715895.78406 -0.013215 0.903890 0.558637 0.800926 -0.031675 0.595965 0.048377 0.0000067184 0.0000018291 0.0000002782 0.0000041420 -0.0000002806 0.0000019820 0.0001336080 0.0000821882 0.0000062177 0.0006067807 0.0001875925 0.0002088834
1403715895.83406 -0.006639 0.931515 0.576586 0.801194 -0.032186 0.595578 0.048368 0.0000068359 0.0000018248 0.0000002535 0.0000041645 -0.0000002764 0.0000019902 0.0001345586 0.0000848590 0.0000064517 0.0006316209 0.0001955288 0.0002102894
1403715895.88406 -0.002415 0.960364 0.591069 0.801473 -0.032208 0.595175 0.048682 0.0000069669 0.0000018477 0.0000002181 0.0000041907 -0.0000002915 0.0000020034 0.0001356349 0.0000887604 0.0000070866 0.0006572447 0.0002049001 0.0002124912
1403715895.93406 0.001692 0.990101 0.605769 0.801247 -0.032746 0.595495 0.048129 0.0000071263 0.0000018657 0.0000001910 0.0000042250 -0.0000002921 0.0000020053 0.0001370409 0.0000928422 0.0000082791 0.0006856773 0.0002151322 0.0002153915
1403715895.98406 0.004814 1.024460 0.619237 0.801478 -0.034221 0.595210 0.046763 0.0000072505 0.0000018473 0.0000001993 0.0000042567 -0.0000002709 0.0000019838 0.0001390483 0.0000967920 0.0000098181 0.0007182301 0.0002255831 0.0002184946
1403715896.03406 0.007422 1.054227 0.634120 0.801797 -0.035394 0.594819 0.045372 0.0000073738 0.0000018513 0.0000002051 0.0000042987 -0.0000002614 0.0000019591 0.0001416316 0.0001009077 0.0000116848 0.0007493246 0.0002360361 0.0002217736
1403715896.08406 0.011976 1.083517 0.646199 0.802054 -0.037150 0.594574 0.042554 0.0000075280 0.0000018260 0.0000001869 0.0000042940 -0.0000002518 0.0000019642 0.0001437018 0.0001052373 0.0000127057 0.0007830199 0.0002474127 0.0002248409
1403715896.13406 0.012538 1.114487 0.660706 0.802454 -0.040366 0.594089 0.038683 0.0000076947 0.0000018115 0.0000001721 0.0000043252 -0.0000002485 0.0000019362 0.0001465162 0.0001093413 0.0000147837 0.0008184060 0.0002591859 0.0002286493
1403715896.18406 0.013787 1.134648 0.668447 0.801793 -0.043128 0.595078 0.033930 0.0000078418 0.0000017639 0.0000001612 0.0000043111 -0.0000002466 0.0000019494 0.0001491000 0.0001127864 0.0000160006 0.0008501030 0.0002702860 0.0002324105
1403715896.23406 0.015590 1.151595 0.675936 0.801175 -0.047594 0.595921 0.027042 0.0000080474 0.0000017308 0.0000001207 0.0000042863 -0.0000002773 0.0000019869 0.0001512435 0.0001162942 0.0000171275 0.0008853138 0.0002820976 0.0002362284
1403715896.28406 0.016513 1.171357 0.683561 0.799210 -0.052547 0.598443 0.019174 0.0000082599 0.0000016836 0.0000000927 0.0000042844 -0.0000003041 0.0000020147 0.0001537779 0.0001184455 0.0000186496 0.0009159930 0.0002924710 0.0002401579
1403715896.33406 0.016257 1.178068 0.690265 0.797300 -0.058291 0.600677 0.010036 0.0000083959 0.0000015599 0.0000000891 0.0000042077 -0.0000003087 0.0000020342 0.0001547799 0.0001191408 0.0000183275 0.0009380870 0.0003003834 0.0002424438
1403715896.38406 0.014379 1.160839 0.693797 0.796167 -0.063628 0.601721 0.001422 0.0000084216 0.0000013723 0.0000001124 0.0000040962 -0.0000002524 0.0000020125 0.0001541831 0.0001152192 0.0000159067 0.0009356655 0.0003025071 0.0002416652
1403715896.43406 0.016884 1.162228 0.701792 -0.794887 0.067123 -0.603018 0.004234 0.0000085198 0.0000012927 0.0000000529 0.0000039881 -0.0000002573 0.0000020356 0.0001516634 0.0001055627 0.0000114241 0.0008739908 0.0002872265 0.0002351295
1403715896.48406 0.017425 1.163112 0.708139 -0.793653 0.070712 -0.604158 0.010341 0.0000086149 0.0000012405 0.0000000050 0.0000039571 -0.0000002873 0.0000020684 0.0001511724 0.0000938773 0.0000071446 0.0008007025 0.0002633685 0.0002266881
1403715896.53406 0.017223 1.166782 0.717710 -0.792005 0.072693 -0.606004 0.014258 0.0000086470 0.0000012193 -0.0000000408 0.0000038945 -0.0000002942 0.0000020908 0.0001494772 0.0000774413 0.0000006283 0.0006750570 0.0002256073 0.0002131950
1403715896.58406 0.017376 1.180470 0.730767 -0.789904 0.075389 -0.608309 0.018130 0.0000087044 0.0000011472 -0.0000000362 0.0000038633 -0.0000002632 0.0000020897 0.0001489863 0.0000632753 -0.0000048106 0.0005743098 0.0001940118 0.0002021545
1403715896.63406 0.014770 1.178150 0.742268 -0.787859 0.076756 -0.610704 0.020659 0.0000087238 0.0000010915 -0.0000000182 0.0000038401 -0.0000002405 0.0000021053 0.0001487362 0.0000505330 -0.0000101812 0.0004804786 0.0001638493 0.0001919875
1403715896.68406 0.011834 1.169817 0.752526 -0.786338 0.077450 -0.612515 0.022355 0.0000087315 0.0000010547 -0.0000000110 0.0000037953 -0.0000002303 0.0000021412 0.0001476220 0.0000376710 -0.0000161052 0.0003924644 0.0001349150 0.0001813878
1403715896.73406 0.003646 1.147332 0.758812 -0.785529 0.078507 -0.613311 0.025124 0.0000088247 0.0000010318 -0.0000000150 0.0000037836 -0.0000002087 0.0000021565 0.0001486463 0.0000328157 -0.0000182011 0.0003442542 0.0001209865 0.0001767748
1403715896.78406 0.000566 1.132385 0.766719 -0.786883 0.079745 -0.611330 0.027052 0.0000051140 0.0000005579 -0.0000000245 0.0000027206 -0.0000001399 0.0000021780 0.0001237416 0.0000083034 -0.0000265525 0.0002899987 0.0001190558 0.0001617602
1403715896.83406 -0.006771 1.116276 0.774871 -0.788798 0.081065 -0.608526 0.030388 0.0000052179 0.0000005458 -0.0000000630 0.0000027555 -0.0000001497 0.0000022261 0.0001250496 0.0000051259 -0.0000275456 0.0002772632 0.0001131582 0.0001603733
1403715896.88406 -0.015290 1.117526 0.792968 -0.790332 0.083283 -0.606045 0.033883 0.0000052767 0.0000004925 -0.0000001034 0.0000022393 0.0000003394 0.0000015617 0.0001220387 0.0000033452 -0.0000308362 0.0002407151 0.0000875325 0.0001225354
1403715896.93406 -0.023712 1.101800 0.806863 -0.791758 0.086394 -0.603424 0.039172 0.0000053148 0.0000004303 -0.0000001288 0.0000022292 0.0000003412 0.0000015865 0.0001220228 0.0000024338 -0.0000321720 0.0002321385 0.0000832154 0.0001209487
1403715896.98406 -0.033491 1.077864 0.820001 -0.792794 0.090467 -0.600978 0.046030 0.0000053704 0.0000003957 -0.0000001292 0.0000022363 0.0000003390 0.0000015941 0.0001229240 0.0000026286 -0.0000325217 0.0002224414 0.0000788955 0.0001192966
1403715897.03406 -0.043842 1.043491 0.828993 -0.793594 0.094707 -0.598695 0.052940 0.0000054562 0.0000003530 -0.0000001382 0.0000022502 0.0000003367 0.0000016001 0.0001238757 0.0000031446 -0.0000323884 0.0002178133 0.0000761270 0.0001182858
1403715897.08406 -0.061854 1.009715 0.841036 -0.793836 0.097803 -0.597357 0.058507 0.0000054630 0.0000002497 -0.0000002002 0.0000022287 0.0000003070 0.0000015958 0.0001210108 0.0000049009 -0.0000306855 0.0002154841 0.0000738111 0.0001176700
1403715897.13406 -0.074308 0.966771 0.853088 -0.793999 0.099244 -0.596739 0.060157 0.0000055708 0.0000002423 -0.0000002098 0.0000022430 0.0000003102 0.0000016197 0.0001219857 0.0000053241 -0.0000303912 0.0002140420 0.0000727776 0.0001173350
1403715897.18406 -0.090007 0.917343 0.866101 -0.794006 0.099083 -0.596832 0.059405 0.0000056510 0.0000002414 -0.0000002287 0.0000022672 0.0000003012 0.0000016236 0.0001223393 0.0000055560 -0.0000293208 0.0002122967 0.0000708868 0.0001167449
1403715897.23406 -0.105145 0.861295 0.878168 -0.795536 0.095792 -0.595854 0.053887 0.0000057279 0.0000002776 -0.0000002340 0.0000022996 0.0000003085 0.0000016313 0.0001233239 0.0000052432 -0.0000288037 0.0002107137 0.0000687230 0.0001158277
1403715897.28406 -0.121988 0.800564 0.891710 -0.797287 0.089139 -0.595428 0.043038 0.0000057762 0.0000003455 -0.0000002494 0.0000023251 0.0000003095 0.0000016476 0.0001236989 0.0000047725 -0.0000282225 0.0002088739 0.0000667771 0.0001150982
1403715897.33406 -0.137869 0.734433 0.903884 -0.799798 0.079828 -0.594246 0.028690 0.0000058592 0.0000004611 -0.0000002848 0.0000023648 0.0000003035 0.0000016691 0.0001246609 0.0000047374 -0.0000273282 0.0002072153 0.0000649294 0.0001144459
1403715897.38406 -0.152010 0.666002 0.919070 -0.802319 0.069394 -0.592726 0.012000 0.0000059108 0.0000005927 -0.0000003010 0.0000024165 0.0000003047 0.0000016880 0.0001258879 0.0000046092 -0.0000267047 0.0002054292 0.0000627602 0.0001135586
1403715897.43406 -0.163522 0.591419 0.931467 0.804806 -0.061589 0.590334 0.000524 0.0000059870 0.0000006876 -0.0000003335 0.0000024344 0.0000003009 0.0000017323 0.0001266399 0.0000049068 -0.0000267159 0.0002032039 0.0000607241 0.0001129025
1403715897.48406 -0.176677 0.519659 0.946218 0.805580 -0.055968 0.589749 0.010272 0.0000060673 0.0000007708 -0.0000003379 0.0000024782 0.0000002992 0.0000017452 0.0001280956 0.0000051589 -0.0000261518 0.0002017322 0.0000583351 0.0001119492
1403715897.53406 -0.186215 0.447801 0.959489 0.806597 -0.052033 0.588556 0.017212 0.0000060880 0.0000007810 -0.0000003258 0.0000024887 0.0000003200 0.0000017726 0.0001292197 0.0000048557 -0.0000264189 0.0002002248 0.0000554474 0.0001109566
1403715897.58406 -0.197715 0.375089 0.971941 0.807027 -0.051920 0.587922 0.018953 0.0000061402 0.0000007707 -0.0000003101 0.0000025080 0.0000003337 0.0000017835 0.0001309857 0.0000044114 -0.0000262277 0.0001986079 0.0000523447 0.0001100243
1403715897.63406 -0.214805 0.298526 0.984103 0.806559 -0.054250 0.588445 0.015862 0.0000062007 0.0000006951 -0.0000003179 0.0000024851 0.0000003385 0.0000018093 0.0001317262 0.0000038588 -0.0000261372 0.0001978800 0.0000494558 0.0001092740
1403715897.68406 -0.230206 0.224950 0.995050 0.806003 -0.056650 0.589054 0.012866 0.0000062791 0.0000006214 -0.0000003272 0.0000024521 0.0000003284 0.0000018181 0.0001317375 0.0000035949 -0.0000257369 0.0001982301 0.0000465965 0.0001084653
1403715897.73406 -0.241665 0.149049 1.004106 0.805196 -0.061604 0.589765 0.006404 0.0000063639 0.0000005124 -0.0000003281 0.0000024138 0.0000003326 0.0000018289 0.0001320379 0.0000034213 -0.0000257507 0.0001986606 0.0000433771 0.0001072844
1403715897.78406 -0.252062 0.074953 1.016065 0.804080 -0.065341 0.590915 0.002321 0.0000064332 0.0000004460 -0.0000003059 0.0000024167 0.0000003409 0.0000018249 0.0001336799 0.0000031322 -0.0000253772 0.0001993123 0.0000400434 0.0001060976
1403715897.83406 -0.260622 -0.001392 1.026711 -0.802640 0.067774 -0.592601 0.000210 0.0000064641 0.0000003551 -0.0000002848 0.0000023984 0.0000003580 0.0000018337 0.0001344184 0.0000023090 -0.0000254415 0.0002005442 0.0000366496 0.0001048380
1403715897.88406 -0.271779 -0.080538 1.038055 -0.800239 0.069113 -0.595683 0.001584 0.0000065382 0.0000003121 -0.0000002517 0.0000024081 0.0000003652 0.0000018361 0.0001364747 0.0000023536 -0.0000250613 0.0002027098 0.0000335131 0.0001038904
1403715897.93406 -0.283700 -0.162438 1.048547 0.798653 -0.066797 0.598070 0.001816 0.0000066221 0.0000003140 -0.0000002425 0.0000024138 0.0000003652 0.0000018417 0.0001381590 0.0000023229 -0.0000246010 0.0002058193 0.0000305098 0.0001029351
1403715897.98406 -0.295480 -0.245562 1.058993 0.797020 -0.065075 0.600423 0.004136 0.0000067155 0.0000003181 -0.0000002268 0.0000024272 0.0000003622 0.0000018446 0.0001405597 0.0000026533 -0.0000240835 0.0002097679 0.0000275332 0.0001021768
1403715898.03406 -0.305772 -0.329751 1.069293 0.794261 -0.061728 0.604361 0.009354 0.0000067667 0.0000003077 -0.0000002010 0.0000024121 0.0000003604 0.0000018541 0.0001414099 0.0000022459 -0.0000239968 0.0002142145 0.0000245125 0.0001015799
1403715898.08406 -0.316975 -0.414605 1.079767 0.790095 -0.059115 0.609951 0.014696 0.0000068389 0.0000003027 -0.0000001471 0.0000023974 0.0000003575 0.0000018634 0.0001423913 0.0000020680 -0.0000238887 0.0002196980 0.0000214463 0.0001010573
1403715898.13406 -0.331993 -0.501692 1.091571 0.785886 -0.057117 0.615371 0.020972 0.0000068614 0.0000002790 -0.0000000861 0.0000023784 0.0000003686 0.0000018866 0.0001437755 0.0000014782 -0.0000241545 0.0002256918 0.0000181876 0.0001006760
1403715898.18406 -0.345997 -0.587511 1.100395 0.781917 -0.057657 0.620134 0.026735 0.0000069765 0.0000002848 -0.0000000279 0.0000023859 0.0000003823 0.0000019144 0.0001464617 0.0000015929 -0.0000239169 0.0002333174 0.0000152241 0.0001003823
1403715898.23406 -0.354834 -0.670846 1.108505 0.779538 -0.059008 0.622628 0.034245 0.0000070148 0.0000002395 0.0000000042 0.0000023356 0.0000003931 0.0000019472 0.0001455458 0.0000003020 -0.0000238919 0.0002412133 0.0000121508 0.0001001021
1403715898.28406 -0.373143 -0.758567 1.116474 0.778758 -0.061930 0.622889 0.041354 0.0000071203 0.0000002450 0.0000000040 0.0000023363 0.0000003964 0.0000019860 0.0001483426 0.0000008270 -0.0000237544 0.0002507753 0.0000089329 0.0001001715
1403715898.33406 -0.387553 -0.840035 1.118060 0.779049 -0.066245 0.621541 0.048797 0.0000071850 0.0000002092 -0.0000000151 0.0000023137 0.0000003989 0.0000020070 0.0001496129 -0.0000000217 -0.0000229309 0.0002610373 0.0000063771 0.0000995193
1403715898.38406 -0.408141 -0.925380 1.121522 0.780480 -0.072081 0.618527 0.055492 0.0000072963 0.0000001987 -0.0000000534 0.0000023129 0.0000004093 0.0000020465 0.0001531418 0.0000007268 -0.0000227822 0.0002729669 0.0000034476 0.0000993009
1403715898.43406 -0.427203 -1.008448 1.123701 0.783510 -0.079109 0.613178 0.062177 0.0000073834 0.0000001601 -0.0000001198 0.0000022905 0.0000004210 0.0000020765 0.0001553192 0.0000006058 -0.0000221940 0.0002855577 0.0000011992 0.0000985663
1403715898.48406 -0.449651 -1.092892 1.126007 0.786302 -0.087735 0.607790 0.067997 0.0000074960 0.0000001249 -0.0000001857 0.0000022814 0.0000004378 0.0000021144 0.0001594369 0.0000019027 -0.0000221806 0.0002998147 -0.0000011426 0.0000979551
1403715898.53406 -0.474557 -1.175325 1.126520 0.789433 -0.096252 0.601674 0.074289 0.0000075941 0.0000000987 -0.0000002719 0.0000022499 0.0000004410 0.0000021365 0.0001614412 0.0000031403 -0.0000221423 0.0003134740 -0.0000023777 0.0000969845
1403715898.58406 -0.500295 -1.255831 1.126931 0.791062 -0.104686 0.597223 0.081160 0.0000076798 0.0000000527 -0.0000003417 0.0000022199 0.0000004479 0.0000021586 0.0001630707 0.0000027648 -0.0000210686 0.0003274739 -0.0000032985 0.0000961861
